date,port_ret,port_value,drawdown,max_drawdown_to_date,vol_30,vol_60,vol_252,beta,var95_252,cvar95_252,var99_252,cvar99_252
2025-06-23,0.0070928174763447,195.36540876854824,-0.0008339383745405993,-0.21459550288898221,0.08906336170418697,0.19818846784931532,0.13018090954609637,0.6121413419220748,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-24,0.0064514391141128,196.62579680822233,0.0,-0.21459550288898221,0.09030325632723026,0.19843546730031886,0.13030445635494306,0.6120285218701895,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-25,-0.0025228553807906,196.12973835874243,-0.0025228553807907783,-0.21459550288898221,0.08117987485428761,0.19761618045930596,0.13031945243428095,0.611979299075125,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-26,0.004047105629752,196.9234961270159,0.0,-0.21459550288898221,0.08148766158232108,0.19752584094091186,0.1303509180215172,0.6118476788868841,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-27,-0.0012340402832259,196.68048460008148,-0.0012340402832259345,-0.21459550288898221,0.08058773086738397,0.19755137060483416,0.13036126459264263,0.6115095140460385,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-06-30,0.0057854687221681,197.81837339199612,0.0,-0.21459550288898221,0.08002903240813211,0.19764894076265735,0.13040975070118885,0.61185082981021,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-01,0.0007738460731394,197.97145436344036,0.0,-0.21459550288898221,0.07971809665994771,0.18475870594124566,0.13036413562712204,0.6117656285982526,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-02,0.0033822444399833,198.6410422142365,0.0,-0.21459550288898221,0.07999691636294573,0.16871885924307112,0.13034802392939088,0.6117301710700731,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-03,0.0039693456542423,199.4295171719038,0.0,-0.21459550288898221,0.0801198434800078,0.16712973436685272,0.13035866170202426,0.6116915127358382,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
2025-07-07,-0.0064707638037982,198.1390558707789,-0.006470763803798185,-0.21459550288898221,0.06896593564613974,0.16492284501394908,0.13046146356218172,0.6119436950410035,0.01200677242636328,0.01931292872951834,0.02502084085589477,0.0309872333031791
